106705
114086
100326
90334
85122
81303
80893
76836
76378
74430
73057
73250
124999
306645
366205
447249
634054
799275
977847
1085595
1148822
1301881
1377991
1403928
1465129
1490479
1533873
1565001
1517895
1509190
1502574
1501937
1509438
1513330
1515737
1521020
1533051
1531265
1551129
1552720
1573603
1576830
1593904
1601054
1611021
1640964
1651124
1674451
1701160
1704059
1724722
1761552
1790348
1810347
1835962
1845831
1857050
1888106
1896779
1890957
1889283
1900422
1902127
3419000
3222942
2993425
2909059
2952878
3219332
3537178
3860145
3901519
4202069
4746925
5258412
5627945
5730241
5813881
5605966
5532456
5498030
5488263
5480087
5488584
5506448
5538321
5590171
5680509
5816619
5830469
5827717
5713414
5674129
5651313
5660430
5675539
5724622
5780762
5818921
5978542
6116824
5878055
5829277
5757370
5736772
5758083
5709330
5731718
5689111
5677034
5666171
5651539
5683583
5721179
5815298
5901405
5919126
5828688
5798003
5827245
5832334
5741399
5643664
5586501
5530564
5511309
5490312
5456085
5430123
5440721
5455159
5438747
5395723
5396899
5397377
5393691
5382867
5409579
5415872
5414528
5448422
5483440
5517646
5523500
5519278
5531487
5526925
5486169
5489112
5474939
5465439
5548186
5535723
5482253
5459181
5477986
5482524
5478674
5522534
5551334
5574273
5649024
5755310
5880767
5725237
5702855
5700862
5664734
5736519
5752868
5705000
5732763
5786864
5813332
5784622
5759436
5760365
5716586
5697960
5691653
5670062
5677694
5650331
5592440
5576532
5535639
5474885
5429869
5430538
5394406
5358928
5395141
5373658
5320525
5373862
5373779
5293584
5428778
5465596
5401871
5467793
5444884
5415844
5282477
5355572
5359367
5300247
5352114
5375324
5341461
5375088
5408420
5410323
5446551
5504430
5541783
5562968
5623576
5653798
5652140
5671226
5672602
5688420
5726236
5732936
5755580
5783003
5771387
5721433
5695342
5744578
5733291
5662483
5692903
5701112
5721326
5887119
5752967
5653700
5577199
5553277
5527965
5484731
5489207
5487933
5470707
5492936
5551327
5568360
5478530
5486877
5506243
5504107
5536166
5529480
5516046
5508133
5501310
5470885
5439302
5406410
5407656
5405223
5375431
5383102
5393832
5392705
5383155
5424911
5437515
5420359
5406729
5431129
5463709
5487875
5503867
5563685
5622121
5715777
5806660
5794001
5766283
5792766
5873879
5865960
5780443
5693385
5662340
5632702
5643023
5655396
5666764
5701046
5673590
5725406
5694967
5708565
5774149
5811888
6042899
5909518
5753076
5723974
5675704
5632347
5624608
5619792
5647262
5694257
5824554
5808861
5823249
5689109
5598784
5547284
5512014
5485134
5468059
5471803
5479246
5520242
5594272
5789770
5720454
5645420
5291336
4792055
4243367
3937140
3897051
3574172
3266147
2984130
2937683
3028480
3276997
3519197
1925815
1924480
1911364
1907529
1907012
1890604
1859634
1845457
1831422
1806807
1786258
1758339
1724009
1706118
1705590
1676733
1652332
1638236
1605303
1592298
1581792
1559939
1557245
1532965
1535755
1516596
1519960
1507806
1502487
1499979
1496011
1492337
1491575
1497088
1508821
1561135
1521659
1476191
1453519
1401320
1377955
1302093
1150699
1088388
984906
811705
633248
440389
360361
299574
120771
70212
70703
71214
72915
72299
75066
74624
77539
81264
91558
106933
103625
