0,8848
0.0023965327711031755,8081.447899451905
0.003361231409314231,7599.498888757378
0.004048643766558779,7128.331021593127
0.004918175869430196,6631.545899093424
0.005499798386401574,6147.104489683199
0.006187210743646193,5658.796256178532
0.006918099706034372,5130.873870675034
0.008135444650054221,4498.707539353771
0.009534909339700907,3985.0723951552463
0.01234639647231832,3510.392464019167
0.01647473951256675,3076.552824877126
0.02169193212979496,2679.9012562771586
0.02908295500420149,2276.828816033454
0.038900454441595365,1875.6463365411182
0.05194343598466573,1486.4841877098825
0.06672548173347885,1167.9401669532763
0.08150752748229192,935.5260745557534
0.09628957323110511,759.8483635376288
0.11107161897991827,636.8056087389414
0.12585366472873133,552.7263929598375
0.14063571047754445,489.8378738405099
0.1554177562263576,424.89864214119916
0.1701998019751707,366.7951190418207
0.18498184772398388,312.79302110239587
0.19976389347279694,268.36091520286936
0.21454593922161005,226.6630927433107
0.22932798497042314,195.90240404364158
0.24411003071923626,162.40743190399735
0.2588920764680495,120.70960944444232
0.2736741222168625,63.973228065049625
0.2884561679656756,-10.535995674157675
0.3032382137144887,-119.90733327299131
0.31802025946330187,-268.9257807514041
0.33280230521211496,-465.1106175693112
0.3475843509609281,-733.070394686456
0.3623663967097413,-1075.5393955428044
0.3767136764071187,-1460.3897897187016
0.3901914240016248,-1847.7466103812385
0.40366917159613086,-2242.6084694441142
0.41801645129350834,-2567.774582906899
0.4327984970423214,-2821.3793719641944
0.4475805427911345,-3044.2234723218207
0.4623625885399477,-3240.408309139728
0.47714463428876075,-3411.984594997897
0.4919266800375739,-3561.0030424763127
0.506708725786387,-3686.780080714969
0.5240993678438142,-3828.9628195934547
0.5388814135926273,-3910.307751932586
0.5536634593414405,-3981.399121371828
0.5684455050902536,-4029.93265243131
0.5832275508390666,-4062.7440537109596
0.5980095965878798,-4120.164005950348
0.6127916423366929,-4193.306087969568
0.627573688085506,-4269.18245342876
0.6423557338343191,-4347.793102327922
0.6571377795831322,-4425.720180367091
0.6719198253319454,-4500.912974966291
0.6867018710807585,-4575.422198705495
0.7014839168295717,-4638.310717824825
0.7162659625783847,-4684.793536304331
0.7310480083271979,-4733.327067363813
0.745830054076011,-4782.5441692832865
0.7606120998248241,-4831.761271202762
0.7753941455736372,-4881.661943982232
0.7901761913224503,-4932.246187621689
0.8049582370712636,-4983.514002121148
0.8197402828200767,-5032.731104040624
0.8345223285688897,-5080.581064240109
0.8493043743177028,-5125.013170139634
0.8640864200665159,-5168.7617051791685
0.878868465815329,-5212.510240218708
0.8936505115641422,-5253.524491818268
0.9084325573129552,-5293.85517255784
0.9232146030617684,-5335.5529950173905
0.9379966488105815,-5377.250817476946
0.9522323353225145,-5431.170098592177
0.9605228497631574,-5516.858300005803
0.9677428600538345,-5631.539177394236
0.9739997109395401,-5779.720193589523
0.9794815434425979,-5971.547323154614
0.9834699377121333,-6178.880846809253
0.9855682681626974,-6434.128924783265
0.9872121658331005,-6929.093383832404
0.9881768644713115,-7369.440531168126
0.989622215745983,-7901.055631781492
0.9912496867662813,-8488.301426204282
0.9925786248957457,-9001.258263999385
0.9941437826809141,-9530.232738296148
0.995567887345718,-10001.624113173351
0.9969045471075306,-10538.538870998691
1,-11022
